64.28,-2.75,14.59,-50.59
64.10,-2.77,14.41,-50.61
63.84,-2.80,14.15,-50.64
63.67,-2.81,13.98,-50.65
63.41,-2.84,13.72,-50.68
63.23,-2.85,13.54,-50.69
62.97,-2.87,13.28,-50.71
62.80,-2.89,13.11,-50.72
62.53,-2.90,12.84,-50.74
62.36,-2.91,12.67,-50.75
62.10,-2.91,12.41,-50.75
61.92,-2.92,12.23,-50.76
61.66,-2.92,11.97,-50.75
61.40,-2.91,11.71,-50.75
61.22,-2.90,11.53,-50.74
61.05,-2.89,11.36,-50.73
60.79,-2.87,11.10,-50.71
60.61,-2.85,10.92,-50.69
60.35,-2.82,10.66,-50.66
60.18,-2.80,10.49,-50.64
59.92,-2.76,10.23,-50.60
59.75,-2.73,10.06,-50.57
59.49,-2.68,9.80,-50.52
59.23,-2.63,9.54,-50.47
59.06,-2.59,9.37,-50.43
58.89,-2.55,9.20,-50.39
58.64,-2.48,8.95,-50.32
58.47,-2.44,8.78,-50.27
58.22,-2.36,8.53,-50.20
58.06,-2.31,8.37,-50.15
57.81,-2.22,8.12,-50.06
57.64,-2.16,7.95,-50.00
57.40,-2.07,7.71,-49.91
57.23,-2.01,7.54,-49.85
56.99,-1.91,7.30,-49.75
56.75,-1.81,7.06,-49.65
56.59,-1.74,6.90,-49.57
56.43,-1.66,6.74,-49.50
56.19,-1.55,6.50,-49.39
56.04,-1.47,6.35,-49.31
55.80,-1.36,6.11,-49.19
55.65,-1.27,5.96,-49.11
55.42,-1.15,5.73,-48.99
55.19,-1.02,5.50,-48.86
55.04,-0.93,5.35,-48.77
54.89,-0.84,5.20,-48.68
54.67,-0.70,4.98,-48.54
54.52,-0.60,4.83,-48.44
54.31,-0.45,4.62,-48.29
54.17,-0.35,4.48,-48.19
53.96,-0.19,4.27,-48.03
53.82,-0.08,4.13,-47.92
53.62,0.08,3.93,-47.75
53.49,0.20,3.80,-47.64
53.30,0.38,3.61,-47.46
53.17,0.50,3.48,-47.34
52.99,0.69,3.30,-47.15
52.88,0.81,3.19,-47.02
52.71,1.01,3.02,-46.83
52.60,1.15,2.91,-46.69
52.44,1.35,2.75,-46.49
52.34,1.49,2.65,-46.34
52.20,1.71,2.51,-46.13
52.06,1.93,2.37,-45.91
51.98,2.08,2.29,-45.76
51.85,2.31,2.16,-45.53
51.78,2.46,2.09,-45.38
51.67,2.69,1.98,-45.14
51.60,2.85,1.91,-44.99
51.54,3.01,1.85,-44.83
51.45,3.25,1.76,-44.59
51.36,3.50,1.67,-44.34
51.31,3.66,1.62,-44.18
51.27,3.83,1.58,-44.01
51.20,4.07,1.51,-43.76
51.17,4.24,1.48,-43.60
51.12,4.49,1.43,-43.35
51.08,4.75,1.39,-43.09
51.05,4.92,1.36,-42.92
51.02,5.17,1.33,-42.67
51.00,5.34,1.31,-42.50
50.98,5.60,1.29,-42.24
50.97,5.77,1.28,-42.07
50.96,5.94,1.27,-41.90
50.95,6.20,1.26,-41.64
50.95,6.37,1.26,-41.47
50.94,6.62,1.25,-41.21
50.93,6.80,1.24,-41.04
50.93,7.05,1.24,-40.78
50.93,7.23,1.24,-40.61
50.92,7.48,1.23,-40.35
50.92,7.66,1.23,-40.18
50.91,7.92,1.22,-39.92
50.91,8.09,1.22,-39.75
50.91,8.35,1.22,-39.49
50.90,8.61,1.21,-39.23
50.89,8.78,1.20,-39.06
50.88,9.04,1.19,-38.80
50.87,9.21,1.18,-38.63
50.86,9.38,1.17,-38.46
50.85,9.64,1.16,-38.20
50.83,9.90,1.14,-37.94
50.82,10.07,1.13,-37.77
50.80,10.24,1.11,-37.59
50.78,10.50,1.09,-37.34
50.77,10.68,1.08,-37.16
50.74,10.93,1.05,-36.90
50.71,11.19,1.02,-36.65
50.70,11.37,1.01,-36.47
50.68,11.54,0.99,-36.30
50.64,11.80,0.95,-36.04
50.62,11.97,0.93,-35.87
50.59,12.23,0.90,-35.61
50.55,12.49,0.86,-35.35
50.52,12.74,0.83,-35.09
50.51,12.83,0.82,-35.01
50.48,13.09,0.79,-34.75
50.46,13.26,0.77,-34.58
50.43,13.52,0.74,-34.32
50.41,13.69,0.72,-34.14
50.38,13.95,0.69,-33.88
50.36,14.13,0.67,-33.71
50.33,14.39,0.64,-33.45
50.30,14.65,0.61,-33.19
50.29,14.82,0.60,-33.02
50.27,14.99,0.58,-32.84
50.25,15.26,0.56,-32.58
50.23,15.43,0.54,-32.41
50.21,15.69,0.52,-32.15
50.20,15.87,0.51,-31.97
50.18,16.13,0.49,-31.71
50.17,16.30,0.48,-31.54
50.16,16.56,0.47,-31.28
50.15,16.74,0.46,-31.10
50.14,17.00,0.45,-30.84
50.14,17.26,0.45,-30.58
50.13,17.44,0.44,-30.40
50.13,17.70,0.44,-30.14
50.12,17.88,0.43,-29.96
50.12,18.05,0.43,-29.79
50.12,18.32,0.43,-29.52
50.12,18.49,0.43,-29.35
50.11,18.75,0.42,-29.08
50.11,19.02,0.42,-28.82
50.11,19.19,0.42,-28.65
50.10,19.37,0.41,-28.47
50.10,19.63,0.41,-28.21
50.09,19.81,0.40,-28.03
50.09,20.07,0.40,-27.77
50.08,20.25,0.39,-27.59
50.07,20.51,0.38,-27.33
50.06,20.69,0.37,-27.15
50.05,20.95,0.36,-26.89
50.04,21.13,0.35,-26.71
50.02,21.39,0.34,-26.45
50.01,21.57,0.32,-26.27
50.00,21.83,0.31,-26.01
49.99,22.01,0.30,-25.83
49.97,22.27,0.28,-25.57
49.95,22.45,0.26,-25.39
49.93,22.71,0.24,-25.13
49.92,22.89,0.23,-24.95
49.90,23.15,0.21,-24.69
49.87,23.42,0.18,-24.42
49.86,23.59,0.17,-24.25
49.84,23.77,0.15,-24.07
49.82,24.03,0.13,-23.81
49.80,24.21,0.11,-23.63
49.78,24.47,0.09,-23.36
49.76,24.65,0.07,-23.19
49.74,24.92,0.05,-22.92
49.72,25.09,0.03,-22.75
49.70,25.36,0.01,-22.48
49.69,25.53,0.00,-22.30
49.66,25.80,-0.03,-22.04
49.65,25.98,-0.04,-21.86
49.63,26.24,-0.06,-21.60
49.61,26.42,-0.08,-21.42
49.59,26.68,-0.10,-21.15
49.58,26.86,-0.11,-20.98
49.56,27.13,-0.13,-20.71
49.54,27.30,-0.15,-20.53
49.52,27.57,-0.17,-20.27
49.50,27.84,-0.19,-20.00
49.49,28.01,-0.20,-19.82
49.48,28.19,-0.21,-19.65
49.46,28.46,-0.23,-19.38
49.44,28.72,-0.25,-19.11
49.43,28.90,-0.26,-18.94
49.42,29.08,-0.27,-18.76
49.41,29.35,-0.28,-18.49
49.40,29.53,-0.29,-18.31
49.38,29.79,-0.31,-18.05
49.37,30.06,-0.32,-17.78
49.36,30.24,-0.33,-17.60
49.35,30.42,-0.34,-17.42
49.33,30.68,-0.36,-17.16
49.32,30.86,-0.37,-16.98
49.31,31.13,-0.38,-16.71
49.30,31.31,-0.39,-16.53
49.29,31.58,-0.40,-16.26
49.27,31.84,-0.42,-16.00
49.27,32.02,-0.42,-15.82
49.26,32.20,-0.43,-15.64
49.25,32.47,-0.44,-15.37
49.24,32.65,-0.45,-15.19
49.23,32.92,-0.46,-14.92
49.22,33.10,-0.47,-14.74
49.21,33.36,-0.48,-14.48
49.20,33.54,-0.49,-14.30
49.19,33.81,-0.50,-14.03
49.18,33.99,-0.51,-13.85
49.17,34.26,-0.52,-13.58
49.16,34.53,-0.53,-13.31
49.16,34.71,-0.53,-13.13
49.15,34.89,-0.54,-12.95
49.14,35.16,-0.55,-12.68
49.14,35.34,-0.55,-12.50
49.13,35.60,-0.56,-12.23
49.12,35.87,-0.57,-11.96
49.11,36.05,-0.58,-11.79
49.11,36.23,-0.58,-11.61
49.10,36.50,-0.59,-11.34
49.10,36.68,-0.59,-11.16
49.09,36.95,-0.60,-10.89
49.09,37.13,-0.60,-10.71
49.08,37.40,-0.61,-10.44
49.08,37.58,-0.61,-10.26
49.07,37.85,-0.62,-9.99
49.07,38.03,-0.62,-9.81
49.06,38.30,-0.63,-9.54
49.06,38.48,-0.63,-9.36
49.06,38.75,-0.63,-9.09
49.06,38.93,-0.63,-8.91
49.05,39.20,-0.64,-8.64
49.05,39.47,-0.64,-8.37
